date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:55:31	130/130	---M--	200	added ('OK')	image/png	etag:%2261c373f-82-4ca11160c4400%22	http://freetemplates.bz/design/wieldstrem/images/prettyPhoto/dark_rounded/contentPattern.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/prettyPhoto/dark_rounded/contentPattern.png	(from http://freetemplates.bz/design/wieldstrem/css/prettyPhoto.css)
16:55:32	1411/1411	---M--	200	added ('OK')	image/png	etag:%2261c373d-583-4ca1115fd01c0%22	http://freetemplates.bz/design/wieldstrem/images/prettyPhoto/dark_rounded/btnNext.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/prettyPhoto/dark_rounded/btnNext.png	(from http://freetemplates.bz/design/wieldstrem/css/prettyPhoto.css)
16:55:32	1442/1442	---M--	200	added ('OK')	image/png	etag:%2261c373e-5a2-4ca1115fd01c0%22	http://freetemplates.bz/design/wieldstrem/images/prettyPhoto/dark_rounded/btnPrevious.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/prettyPhoto/dark_rounded/btnPrevious.png	(from http://freetemplates.bz/design/wieldstrem/css/prettyPhoto.css)
16:55:33	268618/268618	---M--	200	added ('OK')	image/png	etag:%2261c370c-4194a-4ca11124af640%22	http://freetemplates.bz/design/wieldstrem/images/footer-bg.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/footer-bg.png	(from http://freetemplates.bz/design/wieldstrem/css/stylesheet.css)
16:55:33	2545/2545	---M--	200	added ('OK')	image/gif	etag:%2261c3741-9f1-4ca11161b8640%22	http://freetemplates.bz/design/wieldstrem/images/prettyPhoto/dark_rounded/loader.gif	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/prettyPhoto/dark_rounded/loader.gif	(from http://freetemplates.bz/design/wieldstrem/css/prettyPhoto.css)
16:55:33	121/121	---M--	200	added ('OK')	image/png	etag:%2261c3745-79-4ca11167713c0%22	http://freetemplates.bz/design/wieldstrem/images/prettyPhoto/dark_square/contentPattern.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/prettyPhoto/dark_square/contentPattern.png	(from http://freetemplates.bz/design/wieldstrem/css/prettyPhoto.css)
16:55:34	3507/3507	---M--	200	added ('OK')	image/png	etag:%2261c3748-db3-4ca1116959840%22	http://freetemplates.bz/design/wieldstrem/images/prettyPhoto/dark_square/sprite.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/prettyPhoto/dark_square/sprite.png	(from http://freetemplates.bz/design/wieldstrem/css/prettyPhoto.css)
16:55:34	1411/1411	---M--	200	added ('OK')	image/png	etag:%2261c3743-583-4ca111667d180%22	http://freetemplates.bz/design/wieldstrem/images/prettyPhoto/dark_square/btnNext.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/prettyPhoto/dark_square/btnNext.png	(from http://freetemplates.bz/design/wieldstrem/css/prettyPhoto.css)
16:55:35	1442/1442	---M--	200	added ('OK')	image/png	etag:%2261c3744-5a2-4ca111667d180%22	http://freetemplates.bz/design/wieldstrem/images/prettyPhoto/dark_square/btnPrevious.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/prettyPhoto/dark_square/btnPrevious.png	(from http://freetemplates.bz/design/wieldstrem/css/prettyPhoto.css)
16:55:35	3507/3507	---M--	200	added ('OK')	image/png	etag:%2261c3752-db3-4ca11176b37c0%22	http://freetemplates.bz/design/wieldstrem/images/prettyPhoto/light_square/sprite.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/prettyPhoto/light_square/sprite.png	(from http://freetemplates.bz/design/wieldstrem/css/prettyPhoto.css)
16:55:36	1411/1411	---M--	200	added ('OK')	image/png	etag:%2261c374e-583-4ca11173d7100%22	http://freetemplates.bz/design/wieldstrem/images/prettyPhoto/light_square/btnNext.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/prettyPhoto/light_square/btnNext.png	(from http://freetemplates.bz/design/wieldstrem/css/prettyPhoto.css)
16:55:36	1442/1442	---M--	200	added ('OK')	image/png	etag:%2261c374f-5a2-4ca11173d7100%22	http://freetemplates.bz/design/wieldstrem/images/prettyPhoto/light_square/btnPrevious.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/prettyPhoto/light_square/btnPrevious.png	(from http://freetemplates.bz/design/wieldstrem/css/prettyPhoto.css)
16:55:37	746/746	---M-Z	404	error ('Not%20Found')	text/html	etag:%2217c03b5-2ea-58d6a9d6822f8;4ca1117006800-gzip%22	http://freetemplates.bz/design/wieldstrem/images/prettyPhoto/facebook/sprite.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/prettyPhoto/facebook/sprite.5d.delayed	(from http://freetemplates.bz/design/wieldstrem/css/prettyPhoto.css)
16:55:38	746/746	---M-Z	404	error ('Not%20Found')	text/html	etag:%2217c03b5-2ea-58d6a9d6822f8;4ca1117006800-gzip%22	http://freetemplates.bz/design/wieldstrem/images/prettyPhoto/facebook/contentPatternTop.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/prettyPhoto/facebook/contentPatternTop.5e.delayed	(from http://freetemplates.bz/design/wieldstrem/css/prettyPhoto.css)
16:55:38	746/746	---M-Z	404	error ('Not%20Found')	text/html	etag:%2217c03b5-2ea-58d6a9d6822f8;4ca1117006800-gzip%22	http://freetemplates.bz/design/wieldstrem/images/prettyPhoto/facebook/contentPatternLeft.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/prettyPhoto/facebook/contentPatternLeft.5f.delayed	(from http://freetemplates.bz/design/wieldstrem/css/prettyPhoto.css)
16:55:39	746/746	---M-Z	404	error ('Not%20Found')	text/html	etag:%2217c03b5-2ea-58d6a9d6822f8;4ca1117006800-gzip%22	http://freetemplates.bz/design/wieldstrem/images/prettyPhoto/facebook/contentPatternRight.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/prettyPhoto/facebook/contentPatternRight.60.delayed	(from http://freetemplates.bz/design/wieldstrem/css/prettyPhoto.css)
16:55:39	746/746	---M-Z	404	error ('Not%20Found')	text/html	etag:%2217c03b5-2ea-58d6a9d6822f8;4ca1117006800-gzip%22	http://freetemplates.bz/design/wieldstrem/images/prettyPhoto/facebook/loader.gif	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/prettyPhoto/facebook/loader.61.delayed	(from http://freetemplates.bz/design/wieldstrem/css/prettyPhoto.css)
16:55:40	746/746	---M-Z	404	error ('Not%20Found')	text/html	etag:%2217c03b5-2ea-58d6a9d6822f8;4ca1117006800-gzip%22	http://freetemplates.bz/design/wieldstrem/images/prettyPhoto/facebook/btnNext.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/prettyPhoto/facebook/btnNext.62.delayed	(from http://freetemplates.bz/design/wieldstrem/css/prettyPhoto.css)
16:55:40	746/746	---M-Z	404	error ('Not%20Found')	text/html	etag:%2217c03b5-2ea-58d6a9d6822f8;4ca1117006800-gzip%22	http://freetemplates.bz/design/wieldstrem/images/prettyPhoto/facebook/btnPrevious.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/prettyPhoto/facebook/btnPrevious.63.delayed	(from http://freetemplates.bz/design/wieldstrem/css/prettyPhoto.css)
16:55:41	746/746	---M-Z	404	error ('Not%20Found')	text/html	etag:%2217c03b5-2ea-58d6a9d6822f8;4ca1117006800-gzip%22	http://freetemplates.bz/design/wieldstrem/images/prettyPhoto/facebook/contentPatternBottom.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/prettyPhoto/facebook/contentPatternBottom.64.delayed	(from http://freetemplates.bz/design/wieldstrem/css/prettyPhoto.css)
16:55:42	746/746	---M-Z	404	error ('Not%20Found')	text/html	etag:%2217c03b5-2ea-58d6a9d6822f8;4ca1117006800-gzip%22	http://freetemplates.bz/design/wieldstrem/images/prettyPhoto/facebook/default_thumbnail.gif	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/prettyPhoto/facebook/default_thumbnail.65.delayed	(from http://freetemplates.bz/design/wieldstrem/css/prettyPhoto.css)
16:55:42	1737/1737	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Sep%202012%2017:11:12%20GMT	http://freetemplates.bz/design/wieldstrem/js/shortcodes.js	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/js/shortcodes.js	(from http://freetemplates.bz/design/wieldstrem/about.html)
16:55:43	1213/1213	---M--	200	added ('OK')	image/png	etag:%2261c3732-4bd-4ca1114f99b80%22	http://freetemplates.bz/design/wieldstrem/images/sitebar-top.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/sitebar-top.png	(from http://freetemplates.bz/design/wieldstrem/about.html)
16:55:45	4554/4554	---M--	200	added ('OK')	image/png	etag:%2261c3706-11ca-4ca1111c1a200%22	http://freetemplates.bz/design/wieldstrem/images/download.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/download.png	(from http://freetemplates.bz/design/wieldstrem/about.html)
16:55:47	1207/1207	---M--	200	added ('OK')	image/png	etag:%2261c3731-4b7-4ca1114f99b80%22	http://freetemplates.bz/design/wieldstrem/images/sitebar-bottom.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/sitebar-bottom.png	(from http://freetemplates.bz/design/wieldstrem/about.html)
16:55:49	8095/8095	---M--	200	added ('OK')	image/png	etag:%2261c36ea-1f9f-4ca110d493940%22	http://freetemplates.bz/design/wieldstrem/images/apply.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/apply.png	(from http://freetemplates.bz/design/wieldstrem/Admision.html)
16:55:50	42699/42699	---M--	200	added ('OK')	image/png	etag:%2261c3721-a6cb-4ca111414b9c0%22	http://freetemplates.bz/design/wieldstrem/images/news-image.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/news-image.png	(from http://freetemplates.bz/design/wieldstrem/about.html)
16:56:06	95080/95080	---M--	200	added ('OK')	image/png	etag:%2261c36fd-17368-4ca1110dcc040%22	http://freetemplates.bz/design/wieldstrem/images/cam-image1.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/cam-image1.png	(from http://freetemplates.bz/design/wieldstrem/compus-life.html)
16:56:17	287829/287829	---M--	200	added ('OK')	image/png	etag:%2261c36e6-46455-4ca110d1b7280%22	http://freetemplates.bz/design/wieldstrem/images/about-image.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/about-image.png	(from http://freetemplates.bz/design/wieldstrem/about.html)
16:56:20	88932/88932	---M--	200	added ('OK')	image/png	etag:%2261c36fe-15b64-4ca11110a8700%22	http://freetemplates.bz/design/wieldstrem/images/cam-image2.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/cam-image2.png	(from http://freetemplates.bz/design/wieldstrem/compus-life.html)
16:56:22	4994/4994	---M--	200	added ('OK')	image/png	etag:%2261c372f-1382-4ca1114ea5940%22	http://freetemplates.bz/design/wieldstrem/images/send-now.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/send-now.png	(from http://freetemplates.bz/design/wieldstrem/location.html)
16:56:23	1122/1122	---M--	200	added ('OK')	image/png	etag:%2261c3735-462-4ca1115276240%22	http://freetemplates.bz/design/wieldstrem/images/tag.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/tag.png	(from http://freetemplates.bz/design/wieldstrem/blog.html)
16:56:24	1088/1088	---M--	200	added ('OK')	image/png	etag:%2261c3702-440-4ca111193db40%22	http://freetemplates.bz/design/wieldstrem/images/comments.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/comments.png	(from http://freetemplates.bz/design/wieldstrem/blog.html)
16:56:33	296510/296510	---M--	200	added ('OK')	image/png	etag:%2261c36e7-4863e-4ca110d2ab4c0%22	http://freetemplates.bz/design/wieldstrem/images/acdamic.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/acdamic.png	(from http://freetemplates.bz/design/wieldstrem/Academics.html)
16:56:34	110039/110039	---M--	200	added ('OK')	image/png	etag:%2261c36ff-1add7-4ca1111290b80%22	http://freetemplates.bz/design/wieldstrem/images/cam-image3.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/cam-image3.png	(from http://freetemplates.bz/design/wieldstrem/compus-life.html)
16:56:40	322768/322768	---M--	200	added ('OK')	image/png	etag:%2261c3700-4ecd0-4ca1111849900%22	http://freetemplates.bz/design/wieldstrem/images/campus.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/campus.png	(from http://freetemplates.bz/design/wieldstrem/compus-life.html)
16:56:41	1082/1082	---M--	200	added ('OK')	image/png	etag:%2261c36eb-43a-4ca110d587b80%22	http://freetemplates.bz/design/wieldstrem/images/arrow-left.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/arrow-left.png	(from http://freetemplates.bz/design/wieldstrem/blog.html)
16:56:42	1075/1075	---M--	200	added ('OK')	image/png	etag:%2261c36ec-433-4ca110d587b80%22	http://freetemplates.bz/design/wieldstrem/images/arrow-right.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/arrow-right.png	(from http://freetemplates.bz/design/wieldstrem/blog.html)
16:56:43	5204/5204	---M--	200	added ('OK')	image/png	etag:%2261c3713-1454-4ca1112b5c600%22	http://freetemplates.bz/design/wieldstrem/images/latest-post-image1.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/latest-post-image1.png	(from http://freetemplates.bz/design/wieldstrem/blog.html)
16:56:44	5087/5087	---M--	200	added ('OK')	image/png	etag:%2261c3714-13df-4ca1112b5c600%22	http://freetemplates.bz/design/wieldstrem/images/latest-post-image2.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/latest-post-image2.png	(from http://freetemplates.bz/design/wieldstrem/blog.html)
16:56:46	5384/5384	---M--	200	added ('OK')	image/png	etag:%2261c3715-1508-4ca1112d44a80%22	http://freetemplates.bz/design/wieldstrem/images/latest-post-image3.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/latest-post-image3.png	(from http://freetemplates.bz/design/wieldstrem/blog.html)
16:56:48	5911/5911	---M--	200	added ('OK')	image/png	etag:%2261c3716-1717-4ca1112d44a80%22	http://freetemplates.bz/design/wieldstrem/images/latest-post-image4.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/latest-post-image4.png	(from http://freetemplates.bz/design/wieldstrem/blog.html)
16:56:49	1564/1564	---M--	200	added ('OK')	image/png	etag:%2261c36ef-61c-4ca110d864240%22	http://freetemplates.bz/design/wieldstrem/images/avater.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/avater.png	(from http://freetemplates.bz/design/wieldstrem/blog-details.html)
16:56:50	5369/5369	---M--	200	added ('OK')	image/png	etag:%2261c3729-14f9-4ca11147f8980%22	http://freetemplates.bz/design/wieldstrem/images/post-now.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/post-now.png	(from http://freetemplates.bz/design/wieldstrem/blog-details.html)
16:56:54	197124/197124	---M--	200	added ('OK')	image/png	etag:%2261c36f8-30204-4ca111071f080%22	http://freetemplates.bz/design/wieldstrem/images/blog-image1.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/blog-image1.png	(from http://freetemplates.bz/design/wieldstrem/blog.html)
16:57:01	188428/188428	---M--	200	added ('OK')	image/png	etag:%2261c36fa-2e00c-4ca11109fb740%22	http://freetemplates.bz/design/wieldstrem/images/blog-image3.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/blog-image3.png	(from http://freetemplates.bz/design/wieldstrem/blog.html)
16:57:02	205455/205455	---M--	200	added ('OK')	image/png	etag:%2261c36f9-3228f-4ca11104429c0%22	http://freetemplates.bz/design/wieldstrem/images/blog-image2.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/blog-image2.png	(from http://freetemplates.bz/design/wieldstrem/blog.html)
16:57:07	206860/206860	---M--	200	added ('OK')	image/png	etag:%2261c372a-3280c-4ca1114bc9280%22	http://freetemplates.bz/design/wieldstrem/images/resarch.png	C:/My%20Web%20Sites/uni%20amsterdam/freetemplates.bz/design/wieldstrem/images/resarch.png	(from http://freetemplates.bz/design/wieldstrem/research.html)
